date,state,fips,cases,deaths,dtc100,population,deaths100k
2020-06-26,Oklahoma,40,12343,377,3.0543627967268896,3956971,9.527489587363668
2020-06-27,Oklahoma,40,12642,384,3.0374940673943995,3956971,9.704392577049466
2020-06-28,Oklahoma,40,12944,385,2.974351050679852,3956971,9.729664432718865
2020-06-29,Oklahoma,40,13172,385,2.9228666869116307,3956971,9.729664432718865
2020-06-30,Oklahoma,40,13757,387,2.8131133241258994,3956971,9.780208144057664
2020-07-01,Oklahoma,40,14112,389,2.7565192743764175,3956971,9.830751855396464
2020-07-02,Oklahoma,40,14539,395,2.716830593575899,3956971,9.982382989412862
2020-07-03,Oklahoma,40,15065,398,2.6418851642880847,3956971,10.058198556421061
2020-07-04,Oklahoma,40,15645,398,2.5439437519974435,3956971,10.058198556421061
2020-07-05,Oklahoma,40,15928,398,2.498744349573079,3956971,10.058198556421061
2020-07-06,Oklahoma,40,16362,399,2.4385771910524388,3956971,10.08347041209046
2020-07-07,Oklahoma,40,17220,404,2.3461091753774683,3956971,10.209829690437457
2020-07-08,Oklahoma,40,17893,407,2.274632537863969,3956971,10.285645257445656
2020-07-09,Oklahoma,40,18496,410,2.2166955017301038,3956971,10.361460824453856
2020-07-10,Oklahoma,40,19092,416,2.1789231091556673,3956971,10.513091958470254
2020-07-11,Oklahoma,40,19779,421,2.1285201476313262,3956971,10.639451236817251
2020-07-12,Oklahoma,40,20235,422,2.0854954287126266,3956971,10.664723092486652
2020-07-13,Oklahoma,40,20745,424,2.043865991805254,3956971,10.71526680382545
2020-07-14,Oklahoma,40,21738,428,1.968902382923912,3956971,10.81635422650305
2020-07-15,Oklahoma,40,22813,432,1.8936571253232806,3956971,10.917441649180647
2020-07-16,Oklahoma,40,23441,438,1.8685209675355148,3956971,11.069072783197045
2020-07-17,Oklahoma,40,24140,445,1.8434134217067109,3956971,11.245975772882844
2020-07-18,Oklahoma,40,25056,451,1.7999680715197957,3956971,11.397606906899242
2020-07-19,Oklahoma,40,25265,451,1.7850781713833368,3956971,11.397606906899242
2020-07-20,Oklahoma,40,25433,452,1.777218574293241,3956971,11.422878762568642
2020-07-21,Oklahoma,40,26326,461,1.7511205652206943,3956971,11.650325463593239
2020-07-22,Oklahoma,40,27301,474,1.7362001391890407,3956971,11.978859587295434
2020-07-23,Oklahoma,40,27969,477,1.7054596160034325,3956971,12.054675154303633
2020-07-24,Oklahoma,40,29116,484,1.6623162522324497,3956971,12.23157814398943
2020-07-25,Oklahoma,40,30081,496,1.6488813536784017,3956971,12.534840412022227
2020-07-26,Oklahoma,40,31285,496,1.5854243247562732,3956971,12.534840412022227
2020-07-27,Oklahoma,40,32529,495,1.5217190814350272,3956971,12.509568556352827
2020-07-28,Oklahoma,40,33757,509,1.5078354119145658,3956971,12.863374535724423
2020-07-29,Oklahoma,40,34605,523,1.5113422915763617,3956971,13.217180515096016
2020-07-30,Oklahoma,40,35710,536,1.5009801176141135,3956971,13.545714638798213
2020-07-31,Oklahoma,40,36456,541,1.4839806890498135,3956971,13.67207391714521
2020-08-01,Oklahoma,40,37706,549,1.456001697342598,3956971,13.874248762500406
2020-08-02,Oklahoma,40,38201,550,1.4397528860501034,3956971,13.899520618169806
2020-03-06,Pennsylvania,42,2,0,0.0,12801989,0.0
2020-03-07,Pennsylvania,42,4,0,0.0,12801989,0.0
2020-03-08,Pennsylvania,42,6,0,0.0,12801989,0.0
2020-03-09,Pennsylvania,42,10,0,0.0,12801989,0.0
2020-03-10,Pennsylvania,42,12,0,0.0,12801989,0.0
2020-03-11,Pennsylvania,42,16,0,0.0,12801989,0.0
2020-03-12,Pennsylvania,42,22,0,0.0,12801989,0.0
2020-03-13,Pennsylvania,42,41,0,0.0,12801989,0.0
2020-03-14,Pennsylvania,42,47,0,0.0,12801989,0.0
2020-03-15,Pennsylvania,42,68,0,0.0,12801989,0.0
2020-03-16,Pennsylvania,42,81,0,0.0,12801989,0.0
2020-03-17,Pennsylvania,42,101,0,0.0,12801989,0.0
2020-03-18,Pennsylvania,42,139,1,0.7194244604316548,12801989,0.007811286199355429
2020-03-19,Pennsylvania,42,187,1,0.53475935828877,12801989,0.007811286199355429
2020-03-20,Pennsylvania,42,269,1,0.37174721189591076,12801989,0.007811286199355429
2020-03-21,Pennsylvania,42,388,2,0.5154639175257731,12801989,0.015622572398710857
2020-03-22,Pennsylvania,42,504,3,0.5952380952380952,12801989,0.023433858598066286
2020-03-23,Pennsylvania,42,644,6,0.9316770186335404,12801989,0.04686771719613257
2020-03-24,Pennsylvania,42,851,8,0.9400705052878966,12801989,0.06249028959484343
2020-03-25,Pennsylvania,42,1151,12,1.0425716768027802,12801989,0.09373543439226514
2020-03-26,Pennsylvania,42,1690,16,0.9467455621301776,12801989,0.12498057918968686
2020-03-27,Pennsylvania,42,2217,23,1.0374379792512405,12801989,0.17965958258517484
2020-03-28,Pennsylvania,42,2815,35,1.2433392539964476,12801989,0.27339501697744
2020-03-29,Pennsylvania,42,3441,40,1.1624527753560012,12801989,0.3124514479742171
2020-03-30,Pennsylvania,42,4156,48,1.1549566891241578,12801989,0.3749417375690606
2020-03-31,Pennsylvania,42,4997,72,1.4408645187112268,12801989,0.5624126063535909
2020-04-01,Pennsylvania,42,5805,78,1.3436692506459949,12801989,0.6092803235497234
2020-04-02,Pennsylvania,42,7021,91,1.296111665004985,12801989,0.7108270441413439
2020-04-03,Pennsylvania,42,8420,102,1.2114014251781473,12801989,0.7967511923342536
2020-04-04,Pennsylvania,42,10110,140,1.3847675568743818,12801989,1.09358006790976
2020-04-05,Pennsylvania,42,11590,159,1.371872303710095,12801989,1.2419945056975132
2020-04-06,Pennsylvania,42,13075,170,1.3001912045889101,12801989,1.3279186538904229
2020-04-07,Pennsylvania,42,14582,241,1.6527225346317378,12801989,1.882519974044658
2020-04-08,Pennsylvania,42,16414,313,1.9069087364444988,12801989,2.444932580398249
2020-04-09,Pennsylvania,42,18379,344,1.871701398335056,12801989,2.6870824525782675
2020-04-10,Pennsylvania,42,20128,435,2.1611685214626393,12801989,3.3979094967196115
2020-04-11,Pennsylvania,42,21774,515,2.3652062092403785,12801989,4.022812392668046
2020-04-12,Pennsylvania,42,22955,525,2.287083424090612,12801989,4.1009252546615995
2020-04-13,Pennsylvania,42,24295,563,2.3173492488166287,12801989,4.397754130237106
2020-04-14,Pennsylvania,42,25591,746,2.9150873353913487,12801989,5.8272195047191495
2020-04-15,Pennsylvania,42,26804,833,3.107745112669751,12801989,6.506801404063071
2020-04-16,Pennsylvania,42,28314,940,3.3199124108215017,12801989,7.342609027394103
2020-04-17,Pennsylvania,42,30121,1027,3.409581355200691,12801989,8.022190926738025
2020-04-18,Pennsylvania,42,31742,1150,3.6229601159347236,12801989,8.982979129258743
2020-04-19,Pennsylvania,42,32992,1285,3.89488360814743,12801989,10.037502766171725
2020-04-20,Pennsylvania,42,34005,1366,4.017056315247758,12801989,10.670216948319515
2020-04-21,Pennsylvania,42,35384,1620,4.578340492878137,12801989,12.654283642955793
2020-04-22,Pennsylvania,42,36763,1720,4.678617087832875,12801989,13.435412262891337
2020-04-23,Pennsylvania,42,38334,1723,4.494704439922784,12801989,13.458846121489405
2020-04-24,Pennsylvania,42,40298,1786,4.431981736066306,12801989,13.950957152048796
2020-04-25,Pennsylvania,42,41626,1842,4.425118916062076,12801989,14.3883891792127
2020-04-26,Pennsylvania,42,42709,1871,4.3808096654101005,12801989,14.614916478994006
2020-04-27,Pennsylvania,42,43728,1946,4.450237833882181,12801989,15.200762943945662
2020-04-28,Pennsylvania,42,45323,2092,4.6157580036626,12801989,16.341210729051557
2020-04-29,Pennsylvania,42,46191,2392,5.178497975796151,12801989,18.684596588858184
2020-04-30,Pennsylvania,42,48224,2580,5.350033178500332,12801989,20.153118394337007
2020-05-01,Pennsylvania,42,49764,2671,5.367333815609678,12801989,20.86394543847835
2020-05-02,Pennsylvania,42,51071,2794,5.470815139707466,12801989,21.824733640999067
2020-05-03,Pennsylvania,42,52079,2843,5.459014189980606,12801989,22.207486664767483
2020-05-04,Pennsylvania,42,52992,2880,5.434782608695652,12801989,22.496504254143634
2020-05-05,Pennsylvania,42,53967,3206,5.940667444920044,12801989,25.042983555133503
2020-05-06,Pennsylvania,42,54989,3360,6.110312971685246,12801989,26.24592162983424
2020-05-07,Pennsylvania,42,56149,3599,6.409731250779177,12801989,28.112819031480186
2020-05-08,Pennsylvania,42,57501,3724,6.4764091059285915,12801989,29.08922980639961
2020-05-09,Pennsylvania,42,58661,3793,6.46596546257309,12801989,29.62820855415514
2020-05-10,Pennsylvania,42,60037,3819,6.36107733564302,12801989,29.831301995338382
2020-05-11,Pennsylvania,42,60557,3846,6.351041167825354,12801989,30.042206722720977
2020-05-12,Pennsylvania,42,61407,3924,6.390150959988275,12801989,30.6514870462707
2020-05-13,Pennsylvania,42,62194,4104,6.598707270797827,12801989,32.05751856215468
2020-05-14,Pennsylvania,42,63158,4298,6.805155324741126,12801989,33.572908084829635
2020-05-15,Pennsylvania,42,64178,4432,6.905793262488704,12801989,34.61962043554326
2020-05-16,Pennsylvania,42,65228,4490,6.883546943030601,12801989,35.072675035105874
2020-05-17,Pennsylvania,42,65745,4504,6.850711080690547,12801989,35.18203304189685
2020-05-18,Pennsylvania,42,66676,4560,6.839042534045234,12801989,35.61946506906075
2020-05-19,Pennsylvania,42,67404,4675,6.935790160821316,12801989,36.51776298198663
2020-05-20,Pennsylvania,42,68151,4794,7.034379539551877,12801989,37.44730603970992
2020-05-21,Pennsylvania,42,69252,4887,7.0568359036562125,12801989,38.17375565624998
2020-05-22,Pennsylvania,42,70305,5032,7.157385676694402,12801989,39.306392155156516
2020-05-23,Pennsylvania,42,71102,5121,7.202329048409327,12801989,40.00159662689915
2020-05-24,Pennsylvania,42,71656,5145,7.180138439209557,12801989,40.18906749568368
2020-05-25,Pennsylvania,42,72356,5159,7.1300237713527554,12801989,40.29842550247466
2020-05-26,Pennsylvania,42,72873,5175,7.101395578609361,12801989,40.42340608166434
2020-05-27,Pennsylvania,42,73646,5290,7.1830106183635225,12801989,41.321703994590216
2020-05-28,Pennsylvania,42,74312,5397,7.262622456669178,12801989,42.157511617921244
2020-05-29,Pennsylvania,42,75073,5467,7.2822452812595735,12801989,42.70430165187613
2020-05-30,Pennsylvania,42,75789,5537,7.305809550198577,12801989,43.25109168583101
2020-05-31,Pennsylvania,42,76218,5555,7.288304599963263,12801989,43.3916948374194
2020-06-01,Pennsylvania,42,76734,5574,7.264055047306278,12801989,43.54010927520716
2020-06-02,Pennsylvania,42,77315,5670,7.333635129017655,12801989,44.28999275034528
2020-06-03,Pennsylvania,42,77871,5742,7.373733482297647,12801989,44.85240535669887
2020-06-04,Pennsylvania,42,78428,5862,7.4743713979701125,12801989,45.789759700621524
2020-06-05,Pennsylvania,42,78908,5952,7.5429614234298175,12801989,46.49277545856351
2020-06-06,Pennsylvania,42,79507,5986,7.528896826694504,12801989,46.7583591893416
2020-06-07,Pennsylvania,42,80001,5997,7.496156298046275,12801989,46.844283337534506
2020-06-08,Pennsylvania,42,80432,6007,7.46842052914263,12801989,46.92239619952806
2020-06-09,Pennsylvania,42,80964,6070,7.497159231263277,12801989,47.41450723008745
2020-06-10,Pennsylvania,42,81410,6143,7.5457560496253535,12801989,47.9847311226404
2020-06-11,Pennsylvania,42,81944,6187,7.550278238797227,12801989,48.32842771541203
2020-06-12,Pennsylvania,42,82578,6229,7.5431713047058535,12801989,48.656501735784964
2020-06-13,Pennsylvania,42,82988,6264,7.548079240372102,12801989,48.929896752762396
2020-06-14,Pennsylvania,42,83301,6275,7.532922774036326,12801989,49.01582090095531
2020-06-15,Pennsylvania,42,83687,6307,7.536415452818239,12801989,49.26578205933468
2020-06-16,Pennsylvania,42,84077,6337,7.537138575353546,12801989,49.500120645315356
2020-06-17,Pennsylvania,42,84387,6376,7.555666157109507,12801989,49.804760807090204
2020-06-18,Pennsylvania,42,84780,6417,7.56900212314225,12801989,50.12502354126378
2020-06-19,Pennsylvania,42,85288,6446,7.557921395741488,12801989,50.351550841045096
2020-06-20,Pennsylvania,42,85678,6467,7.548028665468381,12801989,50.51558785123156
2020-06-21,Pennsylvania,42,86024,6472,7.523481819027249,12801989,50.55464428222833
2020-06-22,Pennsylvania,42,86666,6475,7.47121131701013,12801989,50.5780781408264
2020-06-23,Pennsylvania,42,87283,6511,7.459642771215472,12801989,50.85928444400319
2020-06-24,Pennsylvania,42,87775,6568,7.482768442039305,12801989,51.30452775736645
2020-06-25,Pennsylvania,42,88230,6602,7.482715629604443,12801989,51.57011148814454
2020-06-26,Pennsylvania,42,88950,6625,7.448004496908375,12801989,51.749771070729714
2020-06-27,Pennsylvania,42,89400,6652,7.440715883668904,12801989,51.96067579811231
2020-06-28,Pennsylvania,42,89785,6655,7.412151250208831,12801989,51.98410965671037
2020-06-29,Pennsylvania,42,90553,6663,7.358121762945458,12801989,52.046599946305214
2020-06-30,Pennsylvania,42,91226,6695,7.338916536952185,12801989,52.29656110468459
2020-07-01,Pennsylvania,42,91864,6704,7.297744491857529,12801989,52.36686268047879
2020-07-02,Pennsylvania,42,92703,6758,7.289947466640778,12801989,52.78867213524399
2020-07-03,Pennsylvania,42,93418,6790,7.268406516945343,12801989,53.038633293623356
2020-07-04,Pennsylvania,42,93922,6793,7.232597261557462,12801989,53.062067152221424
2020-07-05,Pennsylvania,42,94403,6797,7.199983051386079,12801989,53.09331229701884
2020-07-06,Pennsylvania,42,95187,6798,7.141731538970658,12801989,53.1011235832182
2020-07-07,Pennsylvania,42,95986,6835,7.1208301210593214,12801989,53.390141172594355
2020-07-08,Pennsylvania,42,96817,6864,7.089664005288328,12801989,53.61666847237566
2020-07-09,Pennsylvania,42,97634,6895,7.0620890263637675,12801989,53.85881834455568
2020-07-10,Pennsylvania,42,98574,6929,7.029236918457199,12801989,54.12440207533376
2020-07-11,Pennsylvania,42,99252,6945,6.997340103977753,12801989,54.24938265452345
2020-07-12,Pennsylvania,42,99794,6950,6.964346553901037,12801989,54.288439085520224
2020-07-13,Pennsylvania,42,100378,6955,6.928809101595967,12801989,54.327495516517
2020-07-14,Pennsylvania,42,101360,6973,6.879439621152327,12801989,54.4680986681054
2020-07-15,Pennsylvania,42,102361,7011,6.8492883031623375,12801989,54.76492754368091
2020-07-16,Pennsylvania,42,103169,7039,6.822785914373504,12801989,54.98364355726286
2020-07-17,Pennsylvania,42,104172,7057,6.774373152094612,12801989,55.12424670885126
2020-07-18,Pennsylvania,42,104780,7068,6.7455621301775155,12801989,55.21017085704416
2020-07-19,Pennsylvania,42,105384,7074,6.712593942154407,12801989,55.257038574240305
2020-07-20,Pennsylvania,42,106498,7076,6.644256230163947,12801989,55.27266114663901
2020-07-21,Pennsylvania,42,107460,7094,6.601526149264843,12801989,55.41326429822741
2020-07-22,Pennsylvania,42,108267,7125,6.580952644850231,12801989,55.655414170407425
2020-07-23,Pennsylvania,42,109153,7142,6.543109213672552,12801989,55.78820603579647
2020-07-24,Pennsylvania,42,110342,7162,6.490728824926138,12801989,55.94443175978358
2020-07-25,Pennsylvania,42,111121,7167,6.449725974388279,12801989,55.983488190780356
2020-07-26,Pennsylvania,42,111773,7170,6.414787113166865,12801989,56.006922049378424
2020-07-27,Pennsylvania,42,112995,7174,6.348953493517412,12801989,56.03816719417584
2020-07-28,Pennsylvania,42,114129,7197,6.30602213284967,12801989,56.217826776761015
2020-07-29,Pennsylvania,42,114984,7219,6.278264802059417,12801989,56.38967507314683
2020-07-30,Pennsylvania,42,115853,7248,6.256203982633164,12801989,56.616202372928136
2020-07-31,Pennsylvania,42,116787,7261,6.21730158322416,12801989,56.717749093519764
2020-08-01,Pennsylvania,42,117468,7270,6.188919535533081,12801989,56.78805066931396
2020-08-02,Pennsylvania,42,118038,7274,6.162422270794151,12801989,56.81929581411139
2020-03-06,South Carolina,45,2,0,0.0,5148714,0.0
2020-03-07,South Carolina,45,2,0,0.0,5148714,0.0
2020-03-08,South Carolina,45,6,0,0.0,5148714,0.0
2020-03-09,South Carolina,45,7,0,0.0,5148714,0.0
2020-03-10,South Carolina,45,9,0,0.0,5148714,0.0
2020-03-11,South Carolina,45,10,0,0.0,5148714,0.0
2020-03-12,South Carolina,45,12,0,0.0,5148714,0.0
2020-03-13,South Carolina,45,13,0,0.0,5148714,0.0
2020-03-14,South Carolina,45,19,0,0.0,5148714,0.0
2020-03-15,South Carolina,45,28,0,0.0,5148714,0.0
2020-03-16,South Carolina,45,33,1,3.0303030303030303,5148714,0.01942232565258043
2020-03-17,South Carolina,45,47,1,2.127659574468085,5148714,0.01942232565258043
2020-03-18,South Carolina,45,60,1,1.6666666666666667,5148714,0.01942232565258043
2020-03-19,South Carolina,45,81,1,1.2345679012345678,5148714,0.01942232565258043
2020-03-20,South Carolina,45,126,3,2.380952380952381,5148714,0.058266976957741294
2020-03-21,South Carolina,45,172,3,1.744186046511628,5148714,0.058266976957741294
2020-03-22,South Carolina,45,194,3,1.5463917525773196,5148714,0.058266976957741294
2020-03-23,South Carolina,45,299,5,1.6722408026755853,5148714,0.09711162826290216
2020-03-24,South Carolina,45,342,8,2.3391812865497075,5148714,0.15537860522064345
2020-03-25,South Carolina,45,425,8,1.8823529411764703,5148714,0.15537860522064345
2020-03-26,South Carolina,45,456,9,1.9736842105263157,5148714,0.17480093087322388
2020-03-27,South Carolina,45,542,13,2.3985239852398523,5148714,0.2524902334835456
2020-03-28,South Carolina,45,661,15,2.26928895612708,5148714,0.29133488478870645
2020-03-29,South Carolina,45,775,16,2.064516129032258,5148714,0.3107572104412869
2020-03-30,South Carolina,45,925,18,1.9459459459459458,5148714,0.34960186174644775
2020-03-31,South Carolina,45,1083,22,2.0313942751615883,5148714,0.42729116435676945
2020-04-01,South Carolina,45,1293,26,2.010827532869296,5148714,0.5049804669670912
2020-04-02,South Carolina,45,1554,31,1.9948519948519947,5148714,0.6020920952299934
2020-04-03,South Carolina,45,1700,34,2.0,5148714,0.6603590721877347
2020-04-04,South Carolina,45,1917,40,2.0865936358894106,5148714,0.7768930261032173
2020-04-05,South Carolina,45,2049,44,2.1473889702293802,5148714,0.8545823287135389
2020-04-06,South Carolina,45,2232,48,2.1505376344086025,5148714,0.9322716313238607
2020-04-07,South Carolina,45,2417,51,2.110053785684733,5148714,0.9905386082816019
2020-04-08,South Carolina,45,2552,63,2.468652037617555,5148714,1.223606516112567
2020-04-09,South Carolina,45,2792,67,2.3997134670487106,5148714,1.301295818722889
2020-04-10,South Carolina,45,3065,72,2.3491027732463294,5148714,1.398407446985791
2020-04-11,South Carolina,45,3207,80,2.4945431867789214,5148714,1.5537860522064346
2020-04-12,South Carolina,45,3319,82,2.470623681831877,5148714,1.5926307035115952
2020-04-13,South Carolina,45,3439,87,2.5298051759232334,5148714,1.6897423317744973
2020-04-14,South Carolina,45,3553,97,2.7300872502110893,5148714,1.8839655883003017
2020-04-15,South Carolina,45,3656,107,2.9266958424507656,5148714,2.078188844826106
2020-04-16,South Carolina,45,3931,109,2.7728313406257947,5148714,2.117033496131267
2020-04-17,South Carolina,45,4086,116,2.838962310327949,5148714,2.25298977569933
2020-04-18,South Carolina,45,4246,119,2.802637776731041,5148714,2.311256752657071
2020-04-19,South Carolina,45,4377,120,2.7416038382453736,5148714,2.3306790783096516
2020-04-20,South Carolina,45,4439,124,2.7934219418788016,5148714,2.4083683809199736
2020-04-21,South Carolina,45,4608,135,2.9296875,5148714,2.622013963098358
2020-04-22,South Carolina,45,4761,140,2.940558706154169,5148714,2.71912559136126
2020-04-23,South Carolina,45,4917,150,3.0506406345332517,5148714,2.9133488478870646
2020-04-24,South Carolina,45,5070,157,3.096646942800789,5148714,3.0493051274551277
2020-04-25,South Carolina,45,5253,166,3.1600989910527315,5148714,3.2241060583283514
2020-04-26,South Carolina,45,5490,174,3.169398907103825,5148714,3.3794846635489946
2020-04-27,South Carolina,45,5613,177,3.153393907001603,5148714,3.437751640506736
2020-04-28,South Carolina,45,5735,192,3.347863993025283,5148714,3.729086525295443
2020-04-29,South Carolina,45,5881,232,3.9449073286855976,5148714,4.50597955139866
2020-04-30,South Carolina,45,6095,244,4.003281378178835,5148714,4.739047459229625
2020-05-01,South Carolina,45,6258,256,4.090763822307446,5148714,4.97211536706059
2020-05-02,South Carolina,45,6489,267,4.11465557096625,5148714,5.185760949238976
2020-05-03,South Carolina,45,6626,275,4.150316933293087,5148714,5.341139554459618
2020-05-04,South Carolina,45,6757,283,4.188249223027971,5148714,5.496518159680262
2020-05-05,South Carolina,45,6841,296,4.326852799298348,5148714,5.749008393163807
2020-05-06,South Carolina,45,6936,305,4.397347174163784,5148714,5.923809324037031
2020-05-07,South Carolina,45,7142,316,4.424530943713246,5148714,6.1374549062154165
2020-05-08,South Carolina,45,7367,320,4.343694855436405,5148714,6.2151442088257385
2020-05-09,South Carolina,45,7531,330,4.38188819545877,5148714,6.409367465351543
2020-05-10,South Carolina,45,7653,331,4.325101267476807,5148714,6.428789791004123
2020-05-11,South Carolina,45,7792,346,4.440451745379876,5148714,6.72012467579283
2020-05-12,South Carolina,45,7927,355,4.478365081367478,5148714,6.894925606666053
2020-05-13,South Carolina,45,8030,362,4.508094645080947,5148714,7.030881886234115
2020-05-14,South Carolina,45,8189,371,4.53046770057394,5148714,7.20568281710734
2020-05-15,South Carolina,45,8407,380,4.520042821458309,5148714,7.380483747980564
2020-05-16,South Carolina,45,8661,380,4.387484124235077,5148714,7.380483747980564
2020-05-17,South Carolina,45,8816,385,4.367059891107078,5148714,7.477595376243466
2020-05-18,South Carolina,45,8942,391,4.3726235741444865,5148714,7.594129330158949
2020-05-19,South Carolina,45,9056,399,4.405918727915195,5148714,7.749507935379592
2020-05-20,South Carolina,45,9175,407,4.435967302452316,5148714,7.904886540600236
2020-05-21,South Carolina,45,9379,416,4.435440878558482,5148714,8.07968747147346
2020-05-22,South Carolina,45,9638,419,4.347374974061009,5148714,8.1379544484312
2020-05-23,South Carolina,45,9895,425,4.295098534613441,5148714,8.254488402346682
2020-05-24,South Carolina,45,10096,435,4.308637083993661,5148714,8.448711658872487
2020-05-25,South Carolina,45,10178,440,4.323049715071723,5148714,8.54582328713539
2020-05-26,South Carolina,45,10416,446,4.281874039938556,5148714,8.662357241050872
2020-05-27,South Carolina,45,10623,466,4.386708086227996,5148714,9.05080375410248
2020-05-28,South Carolina,45,10788,470,4.35669262143122,5148714,9.128493056712802
2020-05-29,South Carolina,45,11131,483,4.33923277333573,5148714,9.38098329019635
2020-05-30,South Carolina,45,11394,487,4.2741793926628056,5148714,9.45867259280667
2020-05-31,South Carolina,45,11861,494,4.164910209931709,5148714,9.594628872374733
2020-06-01,South Carolina,45,12148,500,4.115903852486006,5148714,9.711162826290215
2020-06-02,South Carolina,45,12415,501,4.035440998791784,5148714,9.730585151942796
2020-06-03,South Carolina,45,12651,518,4.094537981187258,5148714,10.060764688036663
2020-06-04,South Carolina,45,13005,525,4.036908881199539,5148714,10.196720967604726
2020-06-05,South Carolina,45,13453,538,3.9991080056492976,5148714,10.449211201088271
2020-06-06,South Carolina,45,13916,545,3.9163552745041676,5148714,10.585167480656335
2020-06-07,South Carolina,45,14286,546,3.821923561528769,5148714,10.604589806308915
2020-06-08,South Carolina,45,14800,557,3.763513513513513,5148714,10.8182353884873
2020-06-09,South Carolina,45,15228,568,3.729971105857631,5148714,11.031880970665686
2020-06-10,South Carolina,45,15759,575,3.648708674408275,5148714,11.167837250233747
2020-06-11,South Carolina,45,16441,588,3.5764247916793384,5148714,11.420327483717294
2020-06-12,South Carolina,45,17170,593,3.4536983110075714,5148714,11.517439111980195
2020-06-13,South Carolina,45,17955,599,3.336118072960178,5148714,11.63397306589568
2020-06-14,South Carolina,45,18796,600,3.192168546499255,5148714,11.653395391548258
2020-06-15,South Carolina,45,19381,602,3.106134874361488,5148714,11.692240042853419
2020-06-16,South Carolina,45,19995,607,3.035758939734934,5148714,11.789351671116322
2020-06-17,South Carolina,45,20556,617,3.001556723097879,5148714,11.983574927642126
2020-06-18,South Carolina,45,21548,621,2.8819379988862073,5148714,12.061264230252448
2020-06-19,South Carolina,45,22631,639,2.8235606027130924,5148714,12.410866091998896
2020-06-20,South Carolina,45,23786,644,2.707474985285462,5148714,12.507977720261797
2020-06-21,South Carolina,45,24693,653,2.6444741424695257,5148714,12.68277865113502
2020-06-22,South Carolina,45,25701,659,2.564102564102564,5148714,12.799312605050504
2020-06-23,South Carolina,45,26613,673,2.528839289069252,5148714,13.07122516418663
2020-06-24,South Carolina,45,27897,683,2.4482919310320104,5148714,13.265448420712435
2020-06-25,South Carolina,45,29022,693,2.3878437047756873,5148714,13.459671677238239
2020-06-26,South Carolina,45,30335,694,2.2877863853634417,5148714,13.479094002890818
2020-06-27,South Carolina,45,31939,711,2.226118538463947,5148714,13.809273538984687
2020-06-28,South Carolina,45,33320,716,2.148859543817527,5148714,13.906385167247588
2020-06-29,South Carolina,45,34644,720,2.0782819535850363,5148714,13.98407446985791
2020-06-30,South Carolina,45,36399,739,2.0302755570207975,5148714,14.353098657256938
2020-07-01,South Carolina,45,37919,766,2.0200954666526014,5148714,14.87750144987661
2020-07-02,South Carolina,45,39701,784,1.9747613410241556,5148714,15.22710331162306
2020-07-03,South Carolina,45,41532,793,1.9093710873543293,5148714,15.401904242496283
2020-07-04,South Carolina,45,43386,813,1.873876365647905,5148714,15.790350755547891
2020-07-05,South Carolina,45,44847,820,1.8284389145316298,5148714,15.926307035115952
2020-07-06,South Carolina,45,46380,827,1.783096162138853,5148714,16.062263314684014
2020-07-07,South Carolina,45,47352,846,1.7866193613786112,5148714,16.431287502083045
2020-07-08,South Carolina,45,48909,884,1.8074383037886685,5148714,17.169335876881103
2020-07-09,South Carolina,45,50691,905,1.785326783847231,5148714,17.577204715585292
2020-07-10,South Carolina,45,52419,929,1.7722581506705586,5148714,18.04334053124722
2020-07-11,South Carolina,45,54699,951,1.7386058246037406,5148714,18.470631695603988
2020-07-12,South Carolina,45,56648,961,1.696441180624206,5148714,18.664854952129794
2020-07-13,South Carolina,45,58168,972,1.6710218676935773,5148714,18.878500534308177
2020-07-14,South Carolina,45,60389,993,1.6443392008478366,5148714,19.286369373012366
2020-07-15,South Carolina,45,62245,998,1.603341633866174,5148714,19.383481001275268
2020-07-16,South Carolina,45,64083,1070,1.6697095953685064,5148714,20.78188844826106
2020-07-17,South Carolina,45,66060,1096,1.6590977898879806,5148714,21.28686891522815
2020-07-18,South Carolina,45,67612,1135,1.6786960894515768,5148714,22.04433961567879
2020-07-19,South Carolina,45,69986,1155,1.6503300660132028,5148714,22.4327861287304
2020-07-20,South Carolina,45,71445,1164,1.629225278186017,5148714,22.60758705960362
2020-07-21,South Carolina,45,73337,1221,1.664916754162292,5148714,23.714659621800706
2020-07-22,South Carolina,45,75042,1285,1.7123744036672797,5148714,24.957688463565855
2020-07-23,South Carolina,45,76606,1334,1.7413779599509176,5148714,25.909382420542293
2020-07-24,South Carolina,45,78607,1385,1.7619295991451143,5148714,26.8999210288239
2020-07-25,South Carolina,45,80008,1465,1.8310668933106689,5148714,28.453707081030334
2020-07-26,South Carolina,45,81199,1491,1.836229510215643,5148714,28.95868754799742
2020-07-27,South Carolina,45,82417,1506,1.8272929128699176,5148714,29.250022432786132
2020-07-28,South Carolina,45,84109,1565,1.8606807832693293,5148714,30.395939646288376
2020-07-29,South Carolina,45,85846,1615,1.8812757728956502,5148714,31.367055928917395
2020-07-30,South Carolina,45,87572,1667,1.9035764856346777,5148714,32.37701686285158
2020-07-31,South Carolina,45,89016,1712,1.9232497528534196,5148714,33.251021517217694
2020-08-01,South Carolina,45,90599,1751,1.9326924138235522,5148714,34.00849221766833
2020-08-02,South Carolina,45,91788,1777,1.9359829171569267,5148714,34.513472684635424
